train_loss,out_tensor([0.]),out_tensor([1.]),epoch,step
0.1037805825471878,0.6355551481246948,0.677850067615509,24,49
0.10154250264167786,0.6230852007865906,0.6813426613807678,49,99
0.09890209883451462,0.6112136840820312,0.6855129599571228,74,149
0.09620697796344757,0.5999367833137512,0.6898275017738342,99,199
0.09364639222621918,0.5891573429107666,0.6939830183982849,124,249
0.09125479310750961,0.5787138342857361,0.6979159116744995,149,299
0.08896811306476593,0.5683957934379578,0.7017247676849365,174,349
0.08670005947351456,0.5579701066017151,0.705551266670227,199,399
0.08439041674137115,0.5472103953361511,0.709499716758728,224,449
0.08201906830072403,0.5359219312667847,0.7136102914810181,249,499
0.07959935814142227,0.523959755897522,0.7178664207458496,274,549
0.07716507464647293,0.5112391114234924,0.7222139835357666,299,599
0.07475626468658447,0.49774155020713806,0.7265840768814087,324,649
0.07241026312112808,0.4835093319416046,0.7309084534645081,349,699
0.07015601545572281,0.4686332046985626,0.7351301908493042,374,749
0.06801250576972961,0.4532345235347748,0.739207923412323,399,799
0.06598956137895584,0.43744638562202454,0.7431156635284424,424,849
0.06408986449241638,0.421397864818573,0.746840238571167,449,899
0.062311284244060516,0.4052058756351471,0.7503777146339417,474,949
0.060648415237665176,0.38896965980529785,0.7537310123443604,499,999
0.05909435823559761,0.37277138233184814,0.7569066882133484,524,1049
0.057641323655843735,0.35667943954467773,0.7599139213562012,549,1099
0.05628121271729469,0.3407517969608307,0.7627633810043335,574,1149
0.05500565096735954,0.32503968477249146,0.7654671669006348,599,1199
0.05380629748106003,0.30958953499794006,0.7680381536483765,624,1249
0.052674271166324615,0.29444602131843567,0.7704912424087524,649,1299
0.0516001395881176,0.2796505391597748,0.7728433609008789,674,1349
0.05057422071695328,0.26524147391319275,0.7751128673553467,699,1399
0.049585971981287,0.25125446915626526,0.777320921421051,724,1449
0.04862489923834801,0.23771925270557404,0.7794894576072693,749,1499
0.04767976328730583,0.22466111183166504,0.7816430330276489,774,1549
0.046739835292100906,0.21210014820098877,0.7838060259819031,799,1599
0.04579441249370575,0.20005084574222565,0.7860037088394165,824,1649
0.04483380913734436,0.18852242827415466,0.7882600426673889,849,1699
0.04384935647249222,0.17751890420913696,0.7905976176261902,874,1749
0.042833734303712845,0.1670399308204651,0.7930368781089783,899,1799
0.041781336069107056,0.15707996487617493,0.7955951690673828,924,1849
0.04068862646818161,0.14762961864471436,0.7982857823371887,949,1899
0.03955401852726936,0.13867495954036713,0.8011180758476257,974,1949
0.03837822005152702,0.13019929826259613,0.8040964007377625,999,1999
0.03716397285461426,0.12218174338340759,0.8072203993797302,1024,2049
0.035915978252887726,0.11459909379482269,0.8104848861694336,1049,2099
0.03464093431830406,0.10742677748203278,0.8138792514801025,1074,2149
0.033347055315971375,0.1006382405757904,0.8173882365226746,1099,2199
0.032043568789958954,0.09420786798000336,0.8209928274154663,1124,2249
0.030740540474653244,0.08811106532812119,0.8246701955795288,1149,2299
0.029448477551341057,0.08232397586107254,0.8283944129943848,1174,2349
0.028177650645375252,0.07682683318853378,0.8321380019187927,1199,2399
