train_loss,out_tensor([0.]),out_tensor([1.]),epoch,step
0.2542004883289337,0.48940783739089966,0.49581700563430786,24,49
0.12012651562690735,0.20778882503509521,0.6534072756767273,49,99
0.0017843907698988914,-0.050632257014513016,0.9577579498291016,74,149
0.0011703299824148417,-0.004174426198005676,0.9657899141311646,99,199
0.00084393669385463,-0.0002862285473383963,0.9709494113922119,124,249
0.0006474988185800612,1.7418340576114133e-05,0.9745540022850037,149,299
0.0005455760983750224,0.06118268519639969,0.9766424298286438,174,349
0.000489299651235342,-0.002656553639099002,0.9778798818588257,199,399
0.00040427831117995083,0.0001621503906790167,0.9798933267593384,224,449
0.0003415369428694248,-1.8773178453557193e-05,0.9815192818641663,249,499
0.00029390325653366745,1.4118691069597844e-05,0.9828563928604126,274,549
0.00025662704138085246,1.0524888239160646e-05,0.9839804172515869,299,599
0.00022675356012769043,8.645203706691973e-06,0.9849416613578796,324,649
0.00020233384566381574,8.550983693567105e-06,0.9857755899429321,349,699
0.00018204499792773277,7.164164799178252e-06,0.9865075945854187,374,749
0.00016495522868353873,6.948486770852469e-06,0.9871565103530884,399,799
0.00015038848505355418,6.091713657951914e-06,0.987736701965332,424,849
0.00013784227485302836,4.875118065683637e-06,0.9882593750953674,449,899
0.00012694006727542728,5.5971022447920404e-06,0.9887332320213318,474,949
0.00011738800822058693,1.3753408438788028e-06,0.9891654253005981,499,999
0.00010896853927988559,0.0008896973449736834,0.9895612001419067,524,1049
0.00011199196887901053,0.011747892946004868,0.9894173741340637,549,1099
0.00010527709673624486,0.00011048410669900477,0.9897395372390747,574,1149
9.792688797460869e-05,-6.906766793690622e-05,0.9901041984558105,599,1199
9.1372879978735e-05,2.17377260014473e-06,0.990441083908081,624,1249
8.551702194381505e-05,6.866040166642051e-06,0.9907524585723877,649,1299
8.025184797588736e-05,6.5278509282507e-06,0.9910416603088379,674,1349
7.549847941845655e-05,6.165496415633243e-06,0.9913110136985779,699,1399
7.118561188690364e-05,5.889700787520269e-06,0.9915628433227539,724,1449
6.726133869960904e-05,5.457078259496484e-06,0.9917986989021301,749,1499
6.367166497511789e-05,5.289129603625042e-06,0.9920205473899841,774,1549
6.0381265939213336e-05,5.721286015614169e-06,0.9922294616699219,799,1599
5.735226295655593e-05,4.682808594225207e-06,0.992426872253418,824,1649
5.4557822295464575e-05,3.819312951236498e-06,0.992613673210144,849,1699
5.1973162044305354e-05,3.802919991358067e-06,0.9927907586097717,874,1749
4.957704368280247e-05,4.0551303754909895e-06,0.9929589033126831,899,1799
4.7348141379188746e-05,5.070756742497906e-06,0.9931190013885498,924,1849
4.5270709961187094e-05,9.841432984103449e-06,0.9932716488838196,949,1899
4.3323794670868665e-05,-0.009372251108288765,0.9934179186820984,974,1949
4.6514342102454975e-05,-0.0063029020093381405,0.9931798577308655,999,1999
4.451034692465328e-05,-0.0002147561899619177,0.9933283925056458,1024,2049
4.248285404173657e-05,4.038429324282333e-05,0.9934821128845215,1049,2099
4.059902494191192e-05,3.7271563542162767e-06,0.9936282634735107,1074,2149
3.884331454173662e-05,5.877708645130042e-06,0.9937675595283508,1099,2199
3.720780659932643e-05,5.415551186160883e-06,0.9939001798629761,1124,2249
3.567721796571277e-05,5.019208856538171e-06,0.9940269589424133,1149,2299
3.424292663112283e-05,4.913343673251802e-06,0.9941482543945312,1174,2349
3.289751839474775e-05,4.559965418593492e-06,0.9942643642425537,1199,2399
3.1632687750970945e-05,4.6553873289667536e-06,0.9943757057189941,1224,2449
3.0440642149187624e-05,4.885999260295648e-06,0.994482696056366,1249,2499
2.931665767391678e-05,3.291118446213659e-06,0.9945855140686035,1274,2549
2.8254989956622012e-05,3.0917026379029267e-06,0.9946844577789307,1299,2599
2.7250847779214382e-05,2.665849706318113e-06,0.9947797656059265,1324,2649
2.629970731504727e-05,2.736567012107116e-06,0.9948716759681702,1349,2699
2.5397293939022347e-05,2.8752956495736726e-06,0.9949604272842407,1374,2749
2.454074092383962e-05,6.0511729316203855e-06,0.9950461387634277,1399,2799
2.3725584469502792e-05,-0.000498948444146663,0.9951291084289551,1424,2849
2.522516660974361e-05,0.013812264427542686,0.9949775338172913,1449,2899
2.5107356123044156e-05,0.0005496924859471619,0.994989275932312,1474,2949
2.419472912151832e-05,6.280592060647905e-05,0.9950811862945557,1499,2999
