train_loss,out_tensor([0.]),out_tensor([1.]),epoch,step
0.2521775960922241,0.49789395928382874,0.49782711267471313,24,49
0.2518986761569977,0.4981716573238373,0.49810490012168884,49,99
0.2516528069972992,0.49841731786727905,0.4983499348163605,74,149
0.2514391243457794,0.4986308515071869,0.49856293201446533,99,199
0.2512536346912384,0.49881643056869507,0.49874791502952576,124,249
0.2510925531387329,0.4989776015281677,0.498908668756485,149,299
0.2509525418281555,0.4991177022457123,0.4990483522415161,174,349
0.2508309781551361,0.49923938512802124,0.4991697371006012,199,399
0.25072526931762695,0.49934521317481995,0.499275267124176,224,449
0.25063350796699524,0.4994370937347412,0.4993669092655182,249,499
0.2505536675453186,0.4995169937610626,0.4994466304779053,274,549
0.2504844069480896,0.4995865225791931,0.4995158314704895,299,599
0.25042420625686646,0.49964672327041626,0.49957597255706787,324,649
0.2503718435764313,0.49969926476478577,0.4996282756328583,349,699
0.2503262758255005,0.49974480271339417,0.4996738135814667,374,749
0.2502867877483368,0.4997844099998474,0.499713271856308,399,799
0.25025254487991333,0.49981874227523804,0.49974751472473145,424,849
0.2502226233482361,0.4998488128185272,0.4997774660587311,449,899
0.2501966655254364,0.49987471103668213,0.499803364276886,474,949
0.2501741945743561,0.4998972713947296,0.4998258352279663,499,999
0.2501545250415802,0.49991706013679504,0.4998455345630646,524,1049
0.250137597322464,0.49993395805358887,0.4998624324798584,549,1099
0.2501228153705597,0.49994879961013794,0.4998771846294403,574,1149
0.25010979175567627,0.499961793422699,0.49989020824432373,599,1199
0.25009864568710327,0.4999730885028839,0.49990135431289673,624,1249
0.2500889301300049,0.4999827742576599,0.4999110996723175,649,1299
0.25008058547973633,0.49999111890792847,0.4999193847179413,674,1349
0.2500731945037842,0.499998539686203,0.4999268352985382,699,1399
0.2500668168067932,0.5000048875808716,0.4999331831932068,724,1449
0.25006115436553955,0.5000106692314148,0.49993887543678284,749,1499
0.25005626678466797,0.5000155568122864,0.49994373321533203,774,1549
0.25005215406417847,0.5000196695327759,0.49994784593582153,799,1599
0.2500483989715576,0.500023365020752,0.49995157122612,824,1649
0.25004541873931885,0.500026285648346,0.49995455145835876,849,1699
0.25004273653030396,0.5000290870666504,0.49995726346969604,874,1749
0.2500401735305786,0.500031590461731,0.499959796667099,899,1799
0.25003814697265625,0.5000336170196533,0.49996182322502136,924,1849
0.2500365972518921,0.5000352263450623,0.4999634027481079,949,1899
0.2500354051589966,0.5000364184379578,0.4999645948410034,974,1949
0.2500343322753906,0.5000375509262085,0.49996569752693176,999,1999
