train_loss,out_tensor([0.]),out_tensor([1.]),epoch,step
0.6388602256774902,0.20034822821617126,0.20071269571781158,24,49
0.6077998876571655,0.22003084421157837,0.22038476169109344,49,99
0.5781844258308411,0.2392732799053192,0.23961563408374786,74,149
0.550078272819519,0.25799813866615295,0.2583273947238922,99,199
0.5235571265220642,0.2761131227016449,0.2764275074005127,124,249
0.49868637323379517,0.29352492094039917,0.293822705745697,149,299
0.4755096733570099,0.3101482689380646,0.3104279339313507,174,349
0.45404353737831116,0.3259119987487793,0.32617247104644775,199,399
0.4342762529850006,0.3407629430294037,0.3410035967826843,224,449
0.4161692261695862,0.35466769337654114,0.3548882305622101,249,499
0.39966025948524475,0.36761271953582764,0.3678131103515625,274,549
0.3846689462661743,0.3796025216579437,0.37978318333625793,299,599
0.37110182642936707,0.39065709710121155,0.3908187448978424,324,649
0.35885754227638245,0.40080931782722473,0.40095284581184387,349,699
0.3478310704231262,0.41010159254074097,0.4102279543876648,374,749
0.33791789412498474,0.41858264803886414,0.4186929762363434,399,799
0.3290163278579712,0.42630505561828613,0.4264005422592163,424,849
0.3210298418998718,0.4333232045173645,0.4334050118923187,449,899
0.31386807560920715,0.43969154357910156,0.4397607147693634,474,949
0.3074471056461334,0.4454631805419922,0.44552090764045715,499,999
0.3016906976699829,0.45068901777267456,0.45073622465133667,524,1049
0.2965293228626251,0.4554171860218048,0.4554549753665924,549,1099
0.29190027713775635,0.45969292521476746,0.45972204208374023,574,1149
0.28774717450141907,0.4635579288005829,0.46357932686805725,599,1199
0.28401947021484375,0.46705082058906555,0.4670652449131012,624,1249
0.2806723117828369,0.4702069163322449,0.4702148139476776,649,1299
0.27766498923301697,0.4730585515499115,0.4730607271194458,674,1349
0.2749618589878082,0.4756348431110382,0.4756319522857666,699,1399
0.2725308835506439,0.4779626131057739,0.47795507311820984,724,1449
0.27034351229667664,0.48006606101989746,0.4800543189048767,749,1499
0.2683745324611664,0.48196688294410706,0.4819512665271759,774,1549
0.2666010558605194,0.483684778213501,0.4836657643318176,799,1599
0.2650030851364136,0.48523759841918945,0.4852154850959778,824,1649
0.26356273889541626,0.4866412281990051,0.4866163730621338,849,1699
0.2622636556625366,0.4879104793071747,0.48788315057754517,874,1749
0.2610916793346405,0.48905831575393677,0.4890286922454834,899,1799
0.2600339651107788,0.49009639024734497,0.4900647699832916,924,1849
0.2590790092945099,0.49103546142578125,0.49100199341773987,949,1899
0.25821653008461,0.4918850362300873,0.4918498694896698,974,1949
0.25743749737739563,0.49265366792678833,0.49261704087257385,999,1999
0.2567334473133087,0.4933492839336395,0.4933112859725952,1024,2049
0.25609707832336426,0.4939787983894348,0.4939396381378174,1049,2099
0.2555217742919922,0.4945486783981323,0.49450838565826416,1074,2149
0.2550015151500702,0.49506455659866333,0.4950232207775116,1099,2199
0.25453099608421326,0.4955315887928009,0.49548935890197754,1124,2249
0.2541053593158722,0.49595439434051514,0.4959113895893097,1149,2299
0.25372007489204407,0.49633732438087463,0.49629366397857666,1174,2349
0.25337162613868713,0.49668410420417786,0.4966396689414978,1199,2399
0.25305622816085815,0.496998131275177,0.4969530701637268,1224,2449
0.25277066230773926,0.49728256464004517,0.4972369968891144,1249,2499
0.252512127161026,0.4975402355194092,0.4974941611289978,1274,2549
0.2522781193256378,0.4977736473083496,0.49772706627845764,1299,2599
0.25206610560417175,0.49798497557640076,0.4979381263256073,1324,2649
0.25187423825263977,0.49817654490470886,0.4981292188167572,1349,2699
0.25170043110847473,0.4983501136302948,0.4983024597167969,1374,2749
0.25154292583465576,0.4985073208808899,0.49845945835113525,1399,2799
0.2514004111289978,0.49864980578422546,0.4986015260219574,1424,2849
0.25127118825912476,0.4987788200378418,0.4987304210662842,1449,2899
0.25115421414375305,0.4988957941532135,0.498847097158432,1474,2949
0.25104811787605286,0.4990018308162689,0.4989529550075531,1499,2999
0.2509521245956421,0.4990978538990021,0.49904876947402954,1524,3049
0.25086501240730286,0.49918484687805176,0.49913570284843445,1549,3099
0.2507862150669098,0.4992637038230896,0.49921438097953796,1574,3149
0.25071480870246887,0.49933525919914246,0.4992856979370117,1599,3199
0.2506500482559204,0.4994000494480133,0.499350368976593,1624,3249
0.2505913972854614,0.4994586706161499,0.4994089901447296,1649,3299
0.250538170337677,0.4995118975639343,0.4994620978832245,1674,3349
0.25049006938934326,0.49956014752388,0.4995101988315582,1699,3399
0.25044628977775574,0.49960386753082275,0.4995538890361786,1724,3449
0.25040674209594727,0.4996435344219208,0.49959343671798706,1749,3499
0.25037088990211487,0.49967941641807556,0.4996292293071747,1774,3549
0.2503383159637451,0.49971193075180054,0.4996618330478668,1799,3599
0.25030896067619324,0.49974143505096436,0.4996911585330963,1824,3649
0.2502821981906891,0.49976828694343567,0.4997178912162781,1849,3699
0.2502579092979431,0.4997924566268921,0.4997421205043793,1874,3749
0.25023603439331055,0.49981454014778137,0.49976402521133423,1899,3799
0.2502160668373108,0.49983441829681396,0.499783992767334,1924,3849
0.2501981556415558,0.4998524487018585,0.4998018741607666,1949,3899
0.25018200278282166,0.49986860156059265,0.49981802701950073,1974,3949
0.2501671612262726,0.49988335371017456,0.4998328685760498,1999,3999
