train_loss,out_tensor([0.]),out_tensor([1.]),epoch,step
0.9164495468139648,0.0422501266002655,0.04268627613782883,24,49
0.8695410490036011,0.0670076534152031,0.06750816851854324,49,99
0.817513108253479,0.09527473151683807,0.09583570063114166,74,149
0.7617427706718445,0.12661348283290863,0.1272212266921997,99,199
0.7042596936225891,0.16016420722007751,0.16079816222190857,124,249
0.6473435759544373,0.19478730857372284,0.19542336463928223,149,299
0.5931267142295837,0.22923848032951355,0.22985278069972992,174,349
0.5432697534561157,0.26235923171043396,0.2629316449165344,199,399
0.4987884759902954,0.29323387145996094,0.2937504053115845,224,449
0.46005573868751526,0.3212725520133972,0.32172590494155884,249,499
0.42693445086479187,0.34620898962020874,0.346597820520401,274,549
0.3989602327346802,0.3680399954319,0.3683670163154602,299,599
0.37551164627075195,0.3869393467903137,0.387209951877594,324,649
0.35593149065971375,0.40317946672439575,0.4034000635147095,349,699
0.33959972858428955,0.4170711934566498,0.4172481596469879,374,749
0.32596707344055176,0.42892491817474365,0.42906472086906433,399,799
0.31456586718559265,0.439030259847641,0.4391383230686188,424,849
0.3050060272216797,0.447645366191864,0.4477264881134033,449,899
0.29696688055992126,0.45499494671821594,0.4550533592700958,474,949
0.2901858687400818,0.46127164363861084,0.4613109529018402,499,999
0.28444910049438477,0.4666391611099243,0.46666228771209717,524,1049
0.27958211302757263,0.4712353050708771,0.471244752407074,549,1099
0.2754419445991516,0.47517654299736023,0.4751743674278259,574,1149
0.27191150188446045,0.47856077551841736,0.47854864597320557,599,1199
0.26889413595199585,0.48147040605545044,0.4814499616622925,624,1249
0.26631030440330505,0.48397505283355713,0.48394742608070374,649,1299
0.2640934884548187,0.4861334562301636,0.4860996901988983,674,1349
0.26218870282173157,0.48799532651901245,0.48795634508132935,699,1399
0.2605493366718292,0.4896031320095062,0.48955968022346497,724,1449
0.2591368854045868,0.4909924268722534,0.49094513058662415,749,1499
0.25791844725608826,0.4921937882900238,0.49214330315589905,774,1549
0.2568664848804474,0.49323344230651855,0.4931800365447998,799,1599
0.2559572756290436,0.49413374066352844,0.4940778315067291,824,1649
0.25517070293426514,0.4949137270450592,0.49485576152801514,849,1699
0.2544899582862854,0.4955897629261017,0.49552997946739197,874,1749
0.2539006173610687,0.4961759150028229,0.4961145222187042,899,1799
0.25338974595069885,0.4966844320297241,0.49662166833877563,924,1849
0.25294703245162964,0.497125506401062,0.4970616102218628,949,1899
0.25256308913230896,0.4975084066390991,0.49744346737861633,974,1949
0.2522297501564026,0.49784091114997864,0.4977751672267914,999,1999
0.25194066762924194,0.4981296956539154,0.4980631172657013,1024,2049
0.25168976187705994,0.4983804523944855,0.4983130991458893,1049,2099
0.25147175788879395,0.49859827756881714,0.49853038787841797,1074,2149
0.25128254294395447,0.49878743290901184,0.49871912598609924,1099,2199
0.2511180639266968,0.49895191192626953,0.4988831877708435,1124,2249
0.2509751319885254,0.4990949034690857,0.49902579188346863,1149,2299
0.2508511543273926,0.4992191195487976,0.4991495907306671,1174,2349
0.2507432997226715,0.49932706356048584,0.49925726652145386,1199,2399
0.250649631023407,0.49942082166671753,0.49935078620910645,1224,2449
0.2505682408809662,0.4995024502277374,0.49943211674690247,1249,2499
0.2504972815513611,0.49957337975502014,0.499502956867218,1274,2549
0.25043565034866333,0.49963507056236267,0.499564528465271,1299,2599
0.2503821551799774,0.49968868494033813,0.4996179938316345,1324,2649
0.25033581256866455,0.4997352063655853,0.4996642768383026,1349,2699
0.25029537081718445,0.4997756779193878,0.4997047483921051,1374,2749
0.25025999546051025,0.49981117248535156,0.4997400641441345,1399,2799
0.2502294182777405,0.4998418688774109,0.4997706413269043,1424,2849
0.25020286440849304,0.4998684227466583,0.49979716539382935,1449,2899
0.25017979741096497,0.4998915195465088,0.4998202621936798,1474,2949
0.25015977025032043,0.49991169571876526,0.49984028935432434,1499,2999
0.25014224648475647,0.4999292492866516,0.4998577833175659,1524,3049
0.25012698769569397,0.4999445378780365,0.4998730719089508,1549,3099
0.2501136064529419,0.4999578595161438,0.4998863637447357,1574,3149
0.250102162361145,0.49996939301490784,0.499897837638855,1599,3199
0.25009214878082275,0.4999794363975525,0.49990788102149963,1624,3249
0.25008344650268555,0.4999881386756897,0.49991655349731445,1649,3299
0.25007593631744385,0.49999573826789856,0.49992406368255615,1674,3349
0.250069260597229,0.5000023245811462,0.4999307096004486,1699,3399
0.2500636577606201,0.5000079870223999,0.49993637204170227,1724,3449
0.250058650970459,0.5000129342079163,0.49994131922721863,1749,3499
0.2500542402267456,0.5000174641609192,0.499945729970932,1774,3549
0.25005024671554565,0.5000214576721191,0.49994975328445435,1799,3599
0.25004708766937256,0.5000246167182922,0.49995294213294983,1824,3649
0.2500441074371338,0.5000276565551758,0.4999558925628662,1849,3699
0.2500416040420532,0.5000301599502563,0.49995842576026917,1874,3749
0.2500394582748413,0.5000323057174683,0.4999605119228363,1899,3799
0.2500374913215637,0.5000342726707458,0.4999625086784363,1924,3849
0.25003576278686523,0.5000358819961548,0.49996423721313477,1949,3899
0.2500343322753906,0.5000374913215637,0.499965637922287,1974,3949
0.25003325939178467,0.5000384449958801,0.49996674060821533,1999,3999
