train_loss,out_tensor([0.]),out_tensor([1.]),epoch,step
0.00011653711408143863,-0.012674917466938496,0.9892047643661499,24,49
7.099765207385644e-05,0.0010718939593061805,0.9915739893913269,49,99
4.594938945956528e-05,6.84565820847638e-05,0.9932214021682739,74,149
3.399920751689933e-05,3.408035263419151e-05,0.9941691160202026,99,199
2.7032858270104043e-05,2.1810723410453647e-05,0.9948006868362427,124,249
2.247268275823444e-05,1.887692451418843e-05,0.9952594637870789,149,299
1.9254322978667915e-05,1.6146337657119147e-05,0.9956120252609253,174,349
1.686351970420219e-05,1.4106083654041868e-05,0.9958934783935547,199,399
1.5016219549579546e-05,1.2628352124011144e-05,0.9961249232292175,224,449
1.3544964531320147e-05,1.1171731784997974e-05,0.9963196516036987,249,499
1.2346463336143643e-05,1.0015394764195662e-05,0.996486246585846,274,549
1.134998365159845e-05,9.251204573956784e-06,0.9966310262680054,299,599
1.050796163326595e-05,8.586036528868135e-06,0.9967584013938904,324,649
9.78731804934796e-06,7.811435352778062e-06,0.9968715310096741,349,699
9.162861715594772e-06,7.072654170769965e-06,0.9969729781150818,374,749
8.615229489805643e-06,6.651856892858632e-06,0.9970648288726807,399,799
8.133013579936232e-06,6.071677944419207e-06,0.9971481561660767,424,849
7.704007657594047e-06,5.9252415667288005e-06,0.9972243905067444,449,899
7.31884074411937e-06,5.263645107334014e-06,0.9972946643829346,474,949
6.971220955165336e-06,5.19417380928644e-06,0.9973596930503845,499,999
6.6566408349899575e-06,4.8176552809309214e-06,0.9974199533462524,524,1049
6.370367373165209e-06,4.648611593438545e-06,0.9974760413169861,549,1099
6.108050001785159e-06,4.291370260034455e-06,0.9975285530090332,574,1149
5.867696017958224e-06,4.036960035591619e-06,0.9975776672363281,599,1199
5.645187684422126e-06,3.8719149415555876e-06,0.9976240396499634,624,1249
5.439205779111944e-06,3.65724258699629e-06,0.9976677894592285,649,1299
5.248516572464723e-06,3.2981943149934523e-06,0.9977090358734131,674,1349
5.070620773039991e-06,3.266337444074452e-06,0.9977481961250305,699,1399
4.904235993308248e-06,3.2176653803617228e-06,0.9977854490280151,724,1449
4.748676474264357e-06,3.231628625144367e-06,0.9978208541870117,749,1499
4.6030381781747565e-06,2.877462748074322e-06,0.9978545308113098,774,1549
4.4657117541646585e-06,3.1298270641855197e-06,0.9978867769241333,799,1599
4.336669007898308e-06,2.642519348228234e-06,0.9979175329208374,824,1649
4.214411546854535e-06,2.684819492060342e-06,0.997947096824646,849,1699
4.0989684748637956e-06,2.467351805535145e-06,0.9979754090309143,874,1749
3.9896517591841985e-06,7.982044394339027e-07,0.9980025887489319,899,1799
3.885571004502708e-06,1.6182457329705358e-05,0.9980288147926331,924,1849
4.284693204681389e-06,-0.024107638746500015,0.9979300498962402,949,1899
6.20269202045165e-06,-8.403784886468202e-05,0.9975094795227051,974,1949
5.787694135506172e-06,5.967867764411494e-05,0.9975942373275757,999,1999
